"url",
"https://www.kmart.com/food-grocery-beverages-coffee/b-26294",
"https://www.kmart.com/home-furniture-bathroom-furniture-laundry-hampers-bags/b-1348506060",
"https://www.kmart.com/appliances/b-20002",
"https://www.kmart.com/tvs-electronics-televisions/b-1231470597",
"https://www.kmart.com/home-decor-decorative-accents/b-1348551334",
"https://www.kmart.com/csship/nb-100000000000011#Oversized Shipping",
"https://www.kmart.com/clothing-shoes-jewelry-shoes-women-s-shoes-women-s-dress-shoes/b-1325034030?sbf=clearance",
"https://www.kmart.com/appliances-vacuums-floor-care/b-20018?sbf=clearance",
"https://www.kmart.com/toys-games-outdoor-toys-blasters-foam-play/b-5000055",
"https://www.kmart.com/toys-games-learning-development-toys-electronic-learning-systems-learning-platforms-kids-tablets/b-1327246218",
"https://www.kmart.com/appliances/b-20002?adcell=leasingseofurniture",
"https://www.kmart.com/furniture-mattresses-living-room-furniture/b-1221275125?adCell=leasingseofurniture",
"https://www.kmart.com/tvs-electronics/b-1231469079",
"https://www.kmart.com/beauty/b-25104",
"https://www.kmart.com/health-wellness/b-24985",
"https://www.kmart.com/home-bed-bath-bathroom-storage/b-1348478568",
"https://www.kmart.com/toys-games/b-20007?sbf=layaway&adcell=seotoys",
"https://www.kmart.com/appliances/b-20002?sbf=layaway&Price=125-10000&filterList=Price&lastSelectedFilter=Price?adcell=appliances",
"https://www.kmart.com/home/b-1348460928?sbf=layaway&adcell=forthehome",
"https://www.kmart.com/tvs-electronics/b-1231469079?sbf=layaway&adcell=seotelevision",
"https://www.kmart.com/outdoor-living/b-24529?sbf=layaway&adcell=outdoorliving",
"https://www.kmart.com/tvs-electronics/b-1231469079?sbf=layaway&adcell=tvselectronics",
"https://www.kmart.com/tools/b-23417?sbf=layaway&adcell=tools",
"https://www.kmart.com/appliances-vacuums-floor-care/b-20018?sbf=layaway&adcell=vacuumsfloor",
"https://www.kmart.com/clothing-shoes-jewelry/b-1325032682?sbf=layaway&adcell=csj",
"https://www.kmart.com/toys-games-stuffed-animals-plush-stuffed-animals-toys/b-26046",
"https://www.kmart.com/home-bed-bath-bedding/b-1348487102",
"https://www.kmart.com/fitness-sports-fan-shop/b-1306580717",
"https://www.kmart.com/tvs-electronics/b-1231469079?adcell=hp_CatLink_ODL",
"https://www.kmart.com/jewelry/b-20006?adcell=hp_CatLink_JEWELRY",
"https://www.kmart.com/toys-games/b-20007?adcell=hp_CatLink_TOYS",
"https://www.kmart.com/clothing/b-5001070?adcell=hp_CatLink_CLO",
"https://www.kmart.com/fitness-sports/b-20004?adcell=hp_CatLink_FSE",
"https://www.kmart.com/shoes/b-5001379?adcell=hp_CatLink_SHOES",
"https://www.kmart.com/baby/b-20003?adcell=hp_CatLink_BABY",
"https://www.kmart.com/tools/b-23417?adcell=hp_CatLink_TOOLS",
"https://www.kmart.com/home/b-1348460928?adcell=hp_CatLink_HOME",
"https://www.kmart.com/appliances/b-20002?adcell=hp_CatLink_HA",
"https://www.kmart.com/pet-supplies/b-26091",
"https://www.kmart.com/toys-games/b-20007",
"https://www.kmart.com/outdoor-living/b-24529",
"https://www.kmart.com/home-furniture-dining-kitchen-furniture/b-1348506014",
"https://www.kmart.com/fitness-sports-outdoor-activities/b-1341661356",
"https://www.kmart.com/lawn-garden/b-22192",
"https://www.kmart.com/tools-garage-organization-shelving-workbenches/b-25753",
"https://www.kmart.com/lawn-garden-sheds-outdoor-storage-sheds-storage-buildings/b-24506",
"https://www.kmart.com/stores.html?storeId=10151&catalogId=10104&langId=-1&adCell=storehours&adCell=W3",
"https://www.kmart.com/tvs-electronics-home-theater-audio-blu-ray-dvd-players-dvd-players/b-5000823",
"https://www.kmart.com/tvs-electronics-home-theater-audio-blu-ray-dvd-players-streaming-media-players/b-5000825",
"https://www.kmart.com/fitness-sports-fitness-exercise-steppers/b-1341663267",
"https://www.kmart.com/fitness-sports-team-sports-baseball-softball-t-ball-batting-helmets/b-1341668713",
"https://www.kmart.com/jewelry-boxes-jewelry-care-jewelry-boxes/b-21532",
"https://www.kmart.com/home-storage-organization-jewelry-storage-jewelry-armoires/b-21658",
"https://www.kmart.com/shc/s/StoreLocatorView?storeId=10151&catalogId=10104&langId=-1",
"https://www.kmart.com/csprivacy/nb-100000000000006",
"https://www.kmart.com/csfaq/nb-100000000001001#Why are kmart.com and store prices different?",
"https://www.kmart.com/appliances-air-conditioners/b-1202531071",
"https://www.kmart.com/appliances-air-purifiers-dehumidifiers-humidifiers/b-24121",
"https://www.kmart.com/appliances-trash-compactors/b-5000436",
"https://www.kmart.com/appliances-accessories-disposers-compactors/b-24089",
"https://www.kmart.com/for-the-home-kitchen-storage-kitchen-trash-cans/b-1230456059",
"https://www.kmart.com/appliances-refrigerators/b-20021",
"https://www.kmart.com/appliances-range-hoods-and-warming-drawers-ranges-hoods/b-1202551854",
"https://www.kmart.com/appliances-refrigerators-freezerless-refrigerators/b-23347",
"https://www.kmart.com/appliances-kitchen-appliances/b-1323852105",
"https://www.kmart.com/appliances-heating-cooling-air-quality-air-quality/b-1325034231",
"https://www.kmart.com/appliances-heating-cooling-air-quality-heating/b-1202531206",
"https://www.kmart.com/appliances-heating-cooling-air-quality-cooling/b-1325034295",
"https://www.kmart.com/appliances-air-purifiers-dehumidifiers-air-purifiers/b-24210",
"https://www.kmart.com/appliances-heating-cooling-air-quality-air-quality-air-purifiers/b-24210",
"https://www.kmart.com/appliances-fans/b-1202531125",
"https://www.kmart.com/furniture-mattresses-home-office-furniture-bookcases-shelving/b-1221292071",
"https://www.kmart.com/appliances-ranges/b-1202531251",
"https://www.kmart.com/appliances-accessories-washer-dryer-parts-accessories-washer-dryer-pedestals/b-1320296912",
"https://www.kmart.com/appliances-accessories-washer-dryer-parts-accessories-installation-accessories-supply-lines/b-1320296825",
"https://www.kmart.com/appliances-water-softeners/b-24339",
"https://www.kmart.com/appliances-accessories-water-heater-accessories/b-35001",
"https://www.kmart.com/appliances-dryers/b-35007",
"https://www.kmart.com/appliances-washers/b-35006",
"https://www.kmart.com/appliances-thermostats-accessories-thermostats/b-1202552688",
"https://www.kmart.com/shc/s/StoreLocatorView?storeId=10151&catalogId=10104&adCell=W3",
"https://www.kmart.com/money-services/dap-120000000263097",
"https://www.kmart.com/money-services/dap-120000000263097?adCell=W3",
"https://www.kmart.com/tools-cordless-handheld-power-tools/b-1213346502",
"https://www.kmart.com/home-furniture-bedroom-furniture-beds/b-1348506078",
"https://www.kmart.com/home-bed-bath-bedding-kids-bedding/b-1348487205",
"https://www.kmart.com/home-bed-bath-bedding-sheets/b-1348487214",
