"supplierUrl","amaonUrl","size","similarity_result","distance","outsource","matched",
"https://target.scene7.com/is/image/Target/51672821?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/413FNol68jL._SL75_.jpg","15920  14928",0.394736842105263,0.2346,0,1,
"https://target.scene7.com/is/image/Target/53347583?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/512smvCw-LL._SL75_.jpg","13808  15664",0.394859813084112,0.1512,0,1,
"https://target.scene7.com/is/image/Target/GUEST_65d06106-ae74-4c71-a063-db47f32db634?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/31WIV5E4cDL._SL75_.jpg","15824  15536",0.395112016293279,0.125,0,1,
"https://target.scene7.com/is/image/Target/14788496?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/511UmNDlTiL._SL75_.jpg","15728  5328",0.395491803278689,0.1065,0,1,
"https://target.scene7.com/is/image/Target/53401112?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/41RnJheSk0L._SL75_.jpg","15056  11376",0.396145610278373,0.0356,0,1,
"https://target.scene7.com/is/image/Target/50417922?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/61pNgPeaMvL._SL75_.jpg","14480  16112",0.396436525612472,0.1178,0,1,
"https://target.scene7.com/is/image/Target/GUEST_991a4251-ca54-44aa-8e52-6a00b321aeff?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41SPRomKZgL._SL75_.jpg","15088  5168",0.397435897435897,0.1946,0,1,
"https://target.scene7.com/is/image/Target/GUEST_e503d13b-8261-481f-85a7-986f9e50373d?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51-UCP8UQrL._SL75_.jpg","15568  15440",0.39751552795031,0.1112,0,1,
"https://target.scene7.com/is/image/Target/GUEST_2dbe78c9-b33c-4aaa-9295-aaddf1a9c221?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51QBiWZ54gL._SL75_.jpg","11376  12816",0.397727272727273,0.1864,0,1,
"https://target.scene7.com/is/image/Target/GUEST_524a68f2-8d23-49d7-9f3f-0d83da94a2f2?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/21v7sZQX1ML._SL75_.jpg","15056  11920",0.398286937901499,0.1143,0,1,
"https://target.scene7.com/is/image/Target/GUEST_e9ad4b0f-a959-402f-aecc-2d5f33a20fce?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41DsJmj%2B9kL._SL75_.jpg","15216  9168",0.398305084745763,0.0814,0,1,
"https://target.scene7.com/is/image/Target/GUEST_46b4189e-7528-4c21-9452-8aa0b362be4c?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/61iXNx%2BRZ9L._SL75_.jpg","15376  16112",0.39832285115304,0.0459,0,1,
"https://target.scene7.com/is/image/Target/53425767?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/515Uh3SmG%2BL._SL75_.jpg","13584  10192",0.399049881235154,0.1344,0,1,
"https://target.scene7.com/is/image/Target/53425767?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/515Uh3SmG%2BL._SL75_.jpg","13584  10192",0.399049881235154,0.1344,0,1,
"https://target.scene7.com/is/image/Target/53619945?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41XGptGPLpL._SL75_.jpg","15664  11920",0.39917695473251,0.098,0,1,
"https://target.scene7.com/is/image/Target/52942627?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41VKEHGdtUL._SL75_.jpg","15984  15536",0.399193548387097,0.0197,0,1,
"https://target.scene7.com/is/image/Target/GUEST_32269cca-8ae7-498d-9bb5-e54856bec69c?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51AktEqTbRL._SL75_.jpg","12848  15120",0.399497487437186,0.1049,0,1,
"https://target.scene7.com/is/image/Target/52970441?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41YmdhdBVeL._SL75_.jpg","15248  13712",0.399577167019027,0.0155,0,1,
"https://target.scene7.com/is/image/Target/52521640?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41YmdhdBVeL._SL75_.jpg","15664  13712",0.401234567901235,0.0274,0,1,
"https://target.scene7.com/is/image/Target/11788833?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/51duEsxt6tL._SL75_.jpg","15888  16112",0.401622718052738,0.0889,0,1,
"https://target.scene7.com/is/image/Target/53431478?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/41z21Azw7kL._SL75_.jpg","14608  13072",0.401766004415011,0.1655,0,1,
"https://target.scene7.com/is/image/Target/53438717?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51m6OFzhPvL._SL75_.jpg","13168  15376",0.401960784313726,0.0542,0,1,
"https://target.scene7.com/is/image/Target/13785588?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51t3OJJHvYL._SL75_.jpg","7824  15792",0.402489626556017,0.1246,0,1,
"https://target.scene7.com/is/image/Target/53842940?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/31ahsuxFTLL._SL75_.jpg","14800  6096",0.403050108932462,0.1162,0,1,
"https://target.scene7.com/is/image/Target/53142927?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41TrvZxeEJL._SL75_.jpg","14640  7600",0.403083700440529,0.1977,0,1,
"https://target.scene7.com/is/image/Target/52415702?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/414kx-b8rvL._SL75_.jpg","15824  9552",0.403258655804481,0.0832,0,1,
"https://target.scene7.com/is/image/Target/53092665?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41Cc%2BxdI%2BsL._SL75_.jpg","13040  5616",0.403465346534653,0.0509,0,1,
"https://target.scene7.com/is/image/Target/GUEST_1d4fbbcc-4078-4bd2-a4aa-8d8316bbbfb5?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51UIOSdsBSL._SL75_.jpg","10736  13968",0.403614457831325,0.0933,0,1,
"https://target.scene7.com/is/image/Target/GUEST_87895c5b-f785-4d73-91f0-101a9c32dc02?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51ZKwA1bBRL._SL75_.jpg","16112  16112",0.404,0.017,0,1,
"https://target.scene7.com/is/image/Target/53438533?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/519gOrZMO%2BL._SL75_.jpg","3280  15824",0.404040404040404,0.1809,0,1,
"https://target.scene7.com/is/image/Target/50268587?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41HPW7WiBPL._SL75_.jpg","14352  8144",0.404494382022472,0.1362,0,1,
"https://target.scene7.com/is/image/Target/53142927?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/31EkrwHzZoL._SL75_.jpg","14640  1232",0.405286343612335,0.2245,0,1,
"https://target.scene7.com/is/image/Target/53289784?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41sd5vNSa8L._SL75_.jpg","15888  7856",0.405679513184584,0.0478,0,1,
"https://target.scene7.com/is/image/Target/53459996?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51MkERYhhRL._SL75_.jpg","16112  16112",0.406,0.079,0,1,
"https://target.scene7.com/is/image/Target/GUEST_2963f2d8-d1a8-4a7f-abb5-e715e23cf372?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/513hIJ1O-QL._SL75_.jpg","16112  15984",0.406,0.0135,0,1,
"https://target.scene7.com/is/image/Target/53347583?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/311RsEeMAtL._SL75_.jpg","13808  1904",0.406542056074766,0.1212,0,1,
"https://target.scene7.com/is/image/Target/53352716?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41JO2BDItoL._SL75_.jpg","15440  15344",0.407098121085595,0.2355,0,1,
"https://target.scene7.com/is/image/Target/53352716?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41JO2BDItoL._SL75_.jpg","15440  15344",0.407098121085595,0.2355,0,1,
"https://target.scene7.com/is/image/Target/51901155?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51D1LPOpg1L._SL75_.jpg","12752  7024",0.407594936708861,0.1138,0,1,
"https://target.scene7.com/is/image/Target/GUEST_14fef91b-2cb5-4caa-a6eb-87bd7f7db990?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41xm8OmqSVL._SL75_.jpg","16112  16080",0.408,0.2139,0,1,
"https://target.scene7.com/is/image/Target/GUEST_370517d0-010d-4e35-aa30-61666bd34b19?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/61sb3G8ROrL._SL75_.jpg","16112  16112",0.408,0.1189,0,1,
"https://target.scene7.com/is/image/Target/53133185?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51N6F4JqlRL._SL75_.jpg","16112  15888",0.408,0.1656,0,1,
"https://target.scene7.com/is/image/Target/GUEST_2286492f-92b7-44b5-a9e8-7954a40e7c7b?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41a5c8LBm2L._SL75_.jpg","15088  15408",0.408119658119658,0.0889,0,1,
"https://target.scene7.com/is/image/Target/53248094?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41C-b6yoFVL._SL75_.jpg","15088  15920",0.408119658119658,0.1083,0,1,
"https://target.scene7.com/is/image/Target/GUEST_4c102b06-920e-48dd-b93d-817a0a6ed2e0?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51Y8SKNynpL._SL75_.jpg","15792  16112",0.408163265306122,0.0692,0,1,
"https://target.scene7.com/is/image/Target/GUEST_e9319d54-77bf-4809-ba5c-e30d838b1d72?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/31Z0Vm9PnaL._SL75_.jpg","16016  13456",0.408450704225352,0.1623,0,1,
"https://target.scene7.com/is/image/Target/GUEST_b494dcd2-943d-45d4-a55b-acd9b53f39c2?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/5190PATCeAL._SL75_.jpg","11472  12496",0.408450704225352,0.0527,0,1,
"https://target.scene7.com/is/image/Target/GUEST_bb0d08a5-d972-4bc1-ae4c-103614e782e0?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51faPoZ6hIL._SL75_.jpg","15856  15856",0.408536585365854,0.124,0,1,
"https://target.scene7.com/is/image/Target/53178728?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/517mrwpZoqL._SL75_.jpg","6064  15376",0.408602150537634,0.0941,0,1,
"https://target.scene7.com/is/image/Target/53358788?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51kYykCljkL._SL75_.jpg","15696  3632",0.408624229979466,0.1971,0,1,
"https://target.scene7.com/is/image/Target/53107798?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41fW2gFmOlL._SL75_.jpg","15536  16112",0.408713692946058,0.0895,0,1,
"https://target.scene7.com/is/image/Target/53347095?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41vaN5BLAdL._SL75_.jpg","15536  12336",0.408713692946058,0.1246,0,1,
"https://target.scene7.com/is/image/Target/52970651?wid=325&hei=325&qlt=80&fmt=webp","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB1275522461_.gif","15056  15792",0.408993576017131,0.0246,0,1,
"https://target.scene7.com/is/image/Target/GUEST_a6049c07-bb16-4e2f-9039-807c3d953f67?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41GFmJSqlsL._SL75_.jpg","15760  14576",0.408997955010225,0.0845,0,1,
"https://target.scene7.com/is/image/Target/53732888?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51BC8Ii20bL._SL75_.jpg","12784  15440",0.409090909090909,0.1356,0,1,
"https://target.scene7.com/is/image/Target/51725197?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41XHscSapeL._SL75_.jpg","11760  8880",0.409340659340659,0.0757,0,1,
"https://target.scene7.com/is/image/Target/GUEST_3e33bc29-0abb-4687-9fe4-a024b8bf37e0?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51EmuuVEu5L._SL75_.jpg","15728  10704",0.40983606557377,0.0604,0,1,
"https://target.scene7.com/is/image/Target/GUEST_5e1bc543-0f73-4bef-adec-03ea5e53a0e0?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51Bn-T9bctL._SL75_.jpg","16112  16016",0.41,0.0404,0,1,
"https://target.scene7.com/is/image/Target/GUEST_96417d22-c62e-4f79-83be-521e151ab1d9?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/61D64ZIccML._SL75_.jpg","16112  16112",0.41,0.1035,0,1,
"https://target.scene7.com/is/image/Target/GUEST_0610779a-d268-4196-b64f-8bc026610d3b?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/31iDvF3KnYL._SL75_.jpg","9712  3888",0.41,0.0606,0,1,
"http://target.scene7.com/is/image/Target/13585793?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/51axBbUv41L._SL75_.jpg","16112  15920",0.41,0,-2,1,
"https://target.scene7.com/is/image/Target/GUEST_5bc40d92-8f89-4be4-851f-fe197018a8ef?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41ApjAZXWUL._SL75_.jpg","15248  8496",0.41014799154334,0.1227,0,1,
"https://target.scene7.com/is/image/Target/53061720?wid=325&hei=325&qlt=80&fmt=webp","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif","8848  15792",0.41025641025641,0.0829,0,1,
"https://target.scene7.com/is/image/Target/52993075?wid=325&hei=325&qlt=80&fmt=webp","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB1275522461_.gif","11888  15792",0.410326086956522,0.152,0,1,
"https://target.scene7.com/is/image/Target/GUEST_34a2534b-037f-45c2-8a48-e0f13c6abf89?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51XDxjhDTLL._SL75_.jpg","3152  14128",0.410526315789474,0.115,0,1,
"https://target.scene7.com/is/image/Target/GUEST_e183f97b-fce5-4806-b0cd-8549c667dd02?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/417vkDR087L._SL75_.jpg","15696  14992",0.410677618069815,0.0832,0,1,
"https://target.scene7.com/is/image/Target/52123208?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/31MA4kklZjL._SL75_.jpg","9616  2032",0.410774410774411,0.0879,0,1,
"https://target.scene7.com/is/image/Target/53492914?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51il4NderGL._SL75_.jpg","15760  16112",0.411042944785276,0.1074,0,1,
"https://target.scene7.com/is/image/Target/14523239?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/41PP42fhM%2BL._SL75_.jpg","15184  3312",0.411889596602972,0.1132,0,1,
"https://target.scene7.com/is/image/Target/53179728?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/51h1C5v1BIL._SL75_.jpg","15952  16112",0.412121212121212,0.0271,0,1,
"https://target.scene7.com/is/image/Target/GUEST_e42d17fa-5b2b-4f76-8d0c-ba06d1dbb337?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51ieCQxz8HL._SL75_.jpg","15248  16112",0.412262156448203,0.158,0,1,
"https://target.scene7.com/is/image/Target/50711900?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41brnEkKawL._SL75_.jpg","7088  5360",0.412844036697248,0.1075,0,1,
"https://target.scene7.com/is/image/Target/GUEST_13ce8dc6-8c1d-42ea-ab84-baddb460d405?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51tS%2B05hpoL._SL75_.jpg","14992  14288",0.412903225806452,0.0923,0,1,
"https://target.scene7.com/is/image/Target/GUEST_d29446dc-2caa-442b-95ce-45ff8ee6e4d6?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51P-vx7APFL._SL75_.jpg","7856  14384",0.413223140495868,0.1006,0,1,
"https://target.scene7.com/is/image/Target/53705571?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51vuN%2BVsU%2BL._SL75_.jpg","15984  15920",0.413306451612903,0.0507,0,1,
"https://target.scene7.com/is/image/Target/GUEST_97ac3374-f412-44e6-9257-345efeda1451?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/31QCpQ7y4%2BL._SL75_.jpg","9712  15536",0.413333333333333,0.097,0,1,
"https://target.scene7.com/is/image/Target/GUEST_4d61f7a0-a2dd-449b-8280-99acfead74de?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51KY4juhn8L._SL75_.jpg","15824  15856",0.413441955193483,0.0671,0,1,
"https://target.scene7.com/is/image/Target/51581240?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51OJIoHSUwL._SL75_.jpg","15824  13328",0.413441955193483,0.1079,0,1,
"https://target.scene7.com/is/image/Target/53916450?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41efDz7Wr7L._SL75_.jpg","15120  15568",0.4136460554371,0.0762,0,1,
"https://target.scene7.com/is/image/Target/53061717?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51VuapX-dQL._SL75_.jpg","15504  4848",0.413721413721414,0.0555,0,1,
"https://target.scene7.com/is/image/Target/GUEST_c3364cd7-8c27-426e-9e0d-64c7022e493b?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/614owPglzPL._SL75_.jpg","15344  4304",0.413865546218487,0.1169,0,1,
"https://target.scene7.com/is/image/Target/53619702?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/411EeLpsKSL._SL75_.jpg","15728  16016",0.413934426229508,0.1006,0,1,
"https://target.scene7.com/is/image/Target/GUEST_196744af-14b3-4496-b382-11587b88eeb6?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51UTrIWbWZL._SL75_.jpg","8368  16112",0.414728682170543,0.3333,0,1,
"https://target.scene7.com/is/image/Target/53190254?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41cxSUEcwzL._SL75_.jpg","15696  2320",0.414784394250513,0.09,0,1,
"https://target.scene7.com/is/image/Target/53040159?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/31djNOWLWYL._SL75_.jpg","5200  5360",0.415094339622642,0.0189,0,1,
"https://target.scene7.com/is/image/Target/GUEST_fbd39138-a0c0-435b-859c-2f506f5015a5?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51cu4EmDHQL._SL75_.jpg","15440  15856",0.41544885177453,0.1018,0,1,
"https://target.scene7.com/is/image/Target/GUEST_8f9179a6-67af-453b-a573-301d37e725ff?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/610oLsx3i1L._SL75_.jpg","15344  16112",0.415966386554622,0.2874,0,1,
"https://target.scene7.com/is/image/Target/GUEST_9e1d90bf-d791-49ee-ba41-14083b24963d?wid=325&hei=325&qlt=80&fmt=webp","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB1275522461_.gif","16112  15792",0.416,0.0503,0,1,
"https://target.scene7.com/is/image/Target/53167955?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/61T9e5n6ReL._SL75_.jpg","14256  14704",0.416289592760181,0.152,0,1,
"https://target.scene7.com/is/image/Target/53525498?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51lIa3sYsTL._SL75_.jpg","16080  16016",0.416833667334669,0.0309,0,1,
"https://target.scene7.com/is/image/Target/GUEST_38070628-b4bc-4549-b108-41b72150cd1e?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41h81Uy3BWL._SL75_.jpg","14544  11024",0.416851441241685,0.2293,0,1,
"https://target.scene7.com/is/image/Target/52557282?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41knsYC3OKL._SL75_.jpg","13232  10768",0.417073170731707,0,-1,1,
"https://target.scene7.com/is/image/Target/GUEST_0be49a61-1d85-48f7-9f2f-64a7f28219fc?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41D1jeNLnhL._SL75_.jpg","15760  14576",0.417177914110429,0.102,0,1,
"https://target.scene7.com/is/image/Target/GUEST_dd17b0e6-884a-4f45-99bf-6db215de4d53?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51fUXpaKOdL._SL75_.jpg","15376  16112",0.417190775681342,0.05,0,1,
"https://target.scene7.com/is/image/Target/GUEST_ef7ab46b-b2d4-4d82-9ffd-54b92e3c141f?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41TKIp2qZoL._SL75_.jpg","15984  16112",0.417338709677419,0.085,0,1,
"https://target.scene7.com/is/image/Target/GUEST_3763520b-be01-4f3d-9ac9-f80521b1df56?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/311jJdCWj2L._SL75_.jpg","14832  13840",0.417391304347826,0.0423,0,1,
"https://target.scene7.com/is/image/Target/GUEST_c5a22404-1f9b-4271-8063-e4e2df8f951f?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41-3IkTCTwL._SL75_.jpg","15280  8752",0.417721518987342,0.0397,0,1,
"https://target.scene7.com/is/image/Target/GUEST_e2cfd183-0e7b-4810-b5c4-9d5d1a205ad3?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41e2Wn-cYWL._SL75_.jpg","16112  11504",0.418,0.0566,0,1,
"https://target.scene7.com/is/image/Target/53964752?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/61hX4KnDoBL._SL75_.jpg","15728  15792",0.418032786885246,0.0835,0,1,
"https://target.scene7.com/is/image/Target/53338896?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41uxCyYpLsL._SL75_.jpg","15728  15568",0.418032786885246,0.0606,0,1,
"https://target.scene7.com/is/image/Target/26397706?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51qVHDMwVBL._SL75_.jpg","16080  16080",0.418837675350701,0.0357,0,1,
"https://target.scene7.com/is/image/Target/26397706?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51qVHDMwVBL._SL75_.jpg","16080  16080",0.418837675350701,0.0357,0,1,
"https://target.scene7.com/is/image/Target/53092558?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51o127m3qpL._SL75_.jpg","7824  16112",0.419087136929461,0.0703,0,1,
"https://target.scene7.com/is/image/Target/53571586?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51EUvZrQOvL._SL75_.jpg","15760  15856",0.419222903885481,0.1591,0,1,
"https://target.scene7.com/is/image/Target/52970651?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41gARYSHH5L._SL75_.jpg","15056  7664",0.419700214132762,0.0956,0,1,
"https://target.scene7.com/is/image/Target/52970651?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41gARYSHH5L._SL75_.jpg","15056  7664",0.419700214132762,0.0956,0,1,
"https://target.scene7.com/is/image/Target/53463476?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/51w6BJ3xo2L._SL75_.jpg","12080  2064",0.419786096256684,0.0645,0,1,
"https://target.scene7.com/is/image/Target/53403986?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/512GE1KutrL._SL75_.jpg","15120  15824",0.420042643923241,0.164,0,1,
"https://target.scene7.com/is/image/Target/53160334?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/411JYcH0OkL._SL75_.jpg","14128  4464",0.420091324200913,0.0673,0,1,
"https://target.scene7.com/is/image/Target/53160334?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/411JYcH0OkL._SL75_.jpg","14128  4464",0.420091324200913,0.0673,0,1,
"https://target.scene7.com/is/image/Target/52521409?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/51Q-qTsW5IL._SL75_.jpg","14960  15888",0.420258620689655,0.1016,0,1,
"https://target.scene7.com/is/image/Target/53059564?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41NoE%2BBpcqL._SL75_.jpg","13968  14576",0.420323325635104,0.0832,0,1,
"https://target.scene7.com/is/image/Target/GUEST_7afebd3c-c425-41d3-b033-5a00d05b6417?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/41PnMBbS8lL._SL75_.jpg","15632  15248",0.420618556701031,0.1011,0,1,
"https://target.scene7.com/is/image/Target/16343073?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/41ymzgpTi3L._SL75_.jpg","15472  4016",0.420833333333333,0.0202,0,1,
"https://target.scene7.com/is/image/Target/52641300?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/419LKmE2VhL._SL75_.jpg","15536  7312",0.421161825726141,0.0793,0,1,
"https://target.scene7.com/is/image/Target/52641300?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/419LKmE2VhL._SL75_.jpg","15536  7312",0.421161825726141,0.0793,0,1,
"https://target.scene7.com/is/image/Target/52641300?wid=325&hei=325&qlt=80&fmt=webp","http://ecx.images-amazon.com/images/I/419LKmE2VhL._SL75_.jpg","15536  7312",0.421161825726141,0.0793,0,1,
"https://target.scene7.com/is/image/Target/53547176?wid=325&hei=325&qlt=80&fmt=webp","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB1275522461_.gif","15760  15792",0.421267893660532,0.0239,0,1,
