"supplierUrl","amaonUrl","size","similarity_result","distance","outsource"
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f650456914rgcs123227.jpg","B07K1HPHR7","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f713116728boseas19k103.jpg","B07KV2K7Z3","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f655827191401.jpg","B00P036WXG","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f6892971212211549.jpg","B01BGIWHTQ","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f055242747e901756hlbs.jpg","B07KBFX8LT","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f261772744se20205.jpg","B07DQBNF4M","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f542982718ss308334.jpg","B073H7QF7Y","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f252382683ep0139782.jpg","B00KRV7T2O","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f252382683ep0139722.jpg","B06XNT8XQH","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f49081282860511752.jpg","B077C8F6T4","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f058433026u19319.jpg","B07B48YJWG","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f1158767047546nsp.jpg","B0095JV6Q4","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f352306595015356ivr.jpg","B075NP1RQ4","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f3543760341sr20061.jpg","B06XS3FYCS","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f688246076mtevansnew.jpg","B00L88X3AW","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f07400284060505145.jpg","B00T8VHHIA","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f49081282860511799.jpg","http://ecx.images-amazon.com/images/I/51S6siKAs7L._SL75_.jpg","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f53689283160155736.jpg","http://ecx.images-amazon.com/images/I/412skD-y1kL._SL75_.jpg","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f261772744se13788.jpg","http://ecx.images-amazon.com/images/I/41Lj516BX0L._SL75_.jpg","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f6892971432800379.jpg","http://ecx.images-amazon.com/images/I/41%2BKFszqyJL._SL75_.jpg","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f33342715390802.jpg","B0078PXKKW","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f07036712184564.jpg","http://ecx.images-amazon.com/images/I/51ZTm8gkEVL._SL75_.jpg","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f114386017w01195.jpg","B01MQX8YSI","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f542982717xy802906g.jpg","B079X3RCHC","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f5030216730060521.jpg","B000FPZ80W","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f672782732j01614nwamy.jpg","B01MDR49XB","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f40902240914922.jpg","http://ecx.images-amazon.com/images/I/41N6HTV6BaL._SL75_.jpg","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f07600186691093.jpg","B015WFYPEO","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=180&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f71344280025544401.jpg","B00V3RSFC4","24  24","None",0,0
"https://boscov.resultspage.com/thumb.php?s=230&f=https%3a%2f%2fwww.boscovs.com%2fwcsstore%2fboscovs%2fimages%2fstore%2fproduct%2fimages%2f252382683el0107931.jpg","B007FNTROK","24  24","None",0,0
