"_id","categoryname","domain","item","nexturl","page","pageType","url"
"5ccab82a77cbc14357b0c600","Hair Extension Accessories","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=hair-extension-accessories&start=12&sz=12",35,"search","https://www.sallybeauty.com/hair/hair-extensions/hair-extension-accessories/?psortb1=category-pos_Hair16-04"
"5ccab82a77cbc14357b0c601","Brush Cleaners","www.sallybeauty.com",2,,2,"search","https://www.sallybeauty.com/hair/brushes-and-combs/brush-cleaners/?psortb1=category-pos_Hair10-05"
"5ccab82a77cbc14357b0c604","Thinning Hair","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=thinning-hair&start=12&sz=12",25,"search","https://www.sallybeauty.com/hair/hair-care/thinning-hair/?psortb1=category-pos_Hair11"
"5ccab82a77cbc14357b0c605","Straighteners","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=straighteners&start=12&sz=12",52,"search","https://www.sallybeauty.com/hair/perms-and-straighteners/straighteners-and-relaxers/?psortd1=1&psortb1=category-pos_Hair22"
"5ccab82a77cbc14357b0c606","Texturizers","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=texturizers&start=12&sz=12",36,"search","https://www.sallybeauty.com/hair/perms-and-straighteners/texturizers-and-perms/?psortd1=1&psortb1=category-pos_Hair22"
"5ccab82a77cbc14357b0c607","Neutralizing Shampoo","www.sallybeauty.com",5,,5,"search","https://www.sallybeauty.com/hair/perms-and-straighteners/neutralizing-shampoo/?psortd1=1&psortb1=category-pos_Hair22"
"5ccab82a77cbc14357b0c608","Perm Rods & Cotton Coils","www.sallybeauty.com",7,,7,"search","https://www.sallybeauty.com/hair/perms-and-straighteners/perming-supplies/?psortd1=1&psortb1=category-pos_Hair22"
"5ccab82a77cbc14357b0c60b",,"www.sallybeauty.com",12,,52,"search","https://www.sallybeauty.com/hair/perms-and-straighteners/straighteners-and-relaxers/"
"5ccab82a77cbc14357b0c60c","Texturizers","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=texturizers&start=12&sz=12",36,"search","https://www.sallybeauty.com/hair/perms-and-straighteners/texturizers-and-perms/"
"5ccab82a77cbc14357b0c60e","Nail Kits","www.sallybeauty.com",7,,7,"search","https://www.sallybeauty.com/nails/manicure-and-pedicure/nail-kits/"
"5ccab82a77cbc14357b0c60f","Scrubs & Creams","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=scrubs%26creams&start=12&sz=12",24,"search","https://www.sallybeauty.com/nails/manicure-and-pedicure/scrubs-and-creams/"
"5ccab82a77cbc14357b0c610","Acrylic Nail Kits","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=acrylic-nail-kits&start=12&sz=12",21,"search","https://www.sallybeauty.com/nails/acrylic-nails/acrylic-nail-kits/?psortb1=category-pos_Nail03-03"
"5ccab82a77cbc14357b0c612","Nail Polish","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=nail-polish&start=12&sz=12",164,"search","https://www.sallybeauty.com/nails/nail-polish/?psortb1=category-pos_Nail01"
