"_id","categoryname","domain","item","nexturl","page","pageType","url"
"5ccc63e69be2ab20a313ed86","Induction Hobs","ao.com",12,"https://ao.com/l/induction_hobs/1/36-37-39/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",14,"search","https://ao.com/l/induction_hobs/1/36-37-39/"
"5ccc63e69be2ab20a313ed87","Gas Hobs","ao.com",13,"https://ao.com/l/gas_hobs/1/36-41/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",21,"search","https://ao.com/l/gas_hobs/1/36-41/"
"5ccc63e69be2ab20a313ed8c","Fridges Under Counter Fridges","ao.com",13,"https://ao.com/l/fridges-free_standing-height_less_than_90_cm/1-9-25/29-30/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",8,"search","https://ao.com/l/fridges-free_standing-height_less_than_90_cm/1-9-25/29-30/"
"5ccc63e69be2ab20a313ed96","Built Under, Free Standing Refrigerators - height of less than 90.0","ao.com",13,"https://ao.com/l/refrigerators-built_under--or--free_standing-height_less_than_90_cm/1-9-25/29/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",13,"search","https://ao.com/l/refrigerators-built_under--or--free_standing-height_less_than_90_cm/1-9-25/29/"
"5ccc63e69be2ab20a313ed97","Fridges","ao.com",12,"https://ao.com/l/fridges-built_under/1-9/29-30/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/fridges-built_under/1-9/29-30/"
"5ccc63e69be2ab20a313ed99","Built In and Integrated Wine Coolers","ao.com",10,,0,"search","https://ao.com/l/wine_coolers-built_in-width_less_than_55_cm/1-9-26/29-31/"
"5ccc63e69be2ab20a313ed9a","Electric Cookers","ao.com",13,"https://ao.com/l/electric_cookers/1/9-11/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",14,"search","https://ao.com/l/electric_cookers/1/9-11/"
"5ccc63e69be2ab20a313ed9c","Dual Fuel Cookers","ao.com",12,"https://ao.com/l/dual_fuel_cookers/1/9-12/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/dual_fuel_cookers/1/9-12/"
"5ccc63e69be2ab20a313ed9e","Dishwashers","ao.com",12,"https://ao.com/l/dishwashers/1/21/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",27,"search","https://ao.com/l/dishwashers/1/21/"
"5ccc63e69be2ab20a313ed9f","Standard Dishwashers","ao.com",13,"https://ao.com/l/standard_dishwashers-free_standing/1-9/21-23/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",11,"search","https://ao.com/l/standard_dishwashers-free_standing/1-9/21-23/"
"5ccc63e69be2ab20a313eda1","Slimline Dishwashers","ao.com",12,"https://ao.com/l/slimline_dishwashers-free_standing/1-9/21-24/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",4,"search","https://ao.com/l/slimline_dishwashers-free_standing/1-9/21-24/"
"5ccc63e69be2ab20a313eda2","Built In and Integrated Slimline Dishwashers","ao.com",12,"https://ao.com/l/slimline_dishwashers-built_in/1-9/21-24/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/slimline_dishwashers-built_in/1-9/21-24/"
"5ccc63e69be2ab20a313eda4","Table Top Dishwashers","ao.com",3,,0,"search","https://ao.com/l/table_top_dishwashers/1/21-25/"
"5ccc63e69be2ab20a313eda5","Built In and Integrated Standard Dishwashers","ao.com",12,"https://ao.com/l/standard_dishwashers-built_in/1-9/21-23/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",11,"search","https://ao.com/l/standard_dishwashers-built_in/1-9/21-23/"
"5ccc63e69be2ab20a313eda6","Built In, Built Under Dishwashers priced £299 or more","ao.com",12,"https://ao.com/l/dishwashers-built_in--or--built_under-priced_more_than_299/1-9-23/21/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",12,"search","https://ao.com/l/dishwashers-built_in--or--built_under-priced_more_than_299/1-9-23/21/?WT.ac=MegaMenu|Dishwashers|MegaMenu|2|20Off299BuiltInCode|offer"
"5ccc63e69be2ab20a313eda8","Built In and Integrated Washing Machines","ao.com",12,"https://ao.com/l/washing_machines-built_in/1-9/1/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",4,"search","https://ao.com/l/washing_machines-built_in/1-9/1/"
"5ccc63e69be2ab20a313eda9","Washing Machines that are priced £299 or more","ao.com",12,"https://ao.com/l/washing_machines-built_in--or--built_under-priced_more_than_299/1-9-23/1/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",4,"search","https://ao.com/l/washing_machines-built_in--or--built_under-priced_more_than_299/1-9-23/1/?WT.ac=MegaMenu|Laundry|MegaMenu|2|20Off299BuiltInCode|offer"
"5ccc63e69be2ab20a313edaa","Upright Vacuum Cleaners","ao.com",12,"https://ao.com/l/upright_vacuum_cleaners/1/127-57-60/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",4,"search","https://ao.com/l/upright_vacuum_cleaners/1/127-57-60/"
"5ccc63e69be2ab20a313edac","Cordless Vacuum Cleaners","ao.com",12,"https://ao.com/l/cordless_vacuum_cleaners/1/127-57-155/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",7,"search","https://ao.com/l/cordless_vacuum_cleaners/1/127-57-155/"
"5ccc63e69be2ab20a313edad","Steam Cleaners","ao.com",1,,0,"search","https://ao.com/l/steam_cleaners/1/127-89-62/"
"5ccc63e69be2ab20a313edae","Steam Mops","ao.com",12,"https://ao.com/l/steam_mops/1/127-89-61/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/steam_mops/1/127-89-61/"
"5ccc63e69be2ab20a313edb0","Vacuum Accessories","ao.com",12,"https://ao.com/l/vacuum_accessories/1/127-57-156/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",4,"search","https://ao.com/l/vacuum_accessories/1/127-57-156/"
"5ccc63e69be2ab20a313edb2","Carpet Cleaners","ao.com",10,,0,"search","https://ao.com/l/carpet_cleaners/1/127-157-91/"
"5ccc63e69be2ab20a313edb4","Hard Floor Cleaners","ao.com",1,,0,"search","https://ao.com/l/hard_floor_cleaners/1/127-157-159/"
"5ccc63e69be2ab20a313edb5","Steam Cleaners And Steam Mops","ao.com",12,"https://ao.com/l/steam_cleaners_and_steam_mops/1/127-89/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/steam_cleaners_and_steam_mops/1/127-89/"
"5ccc63e69be2ab20a313edb6","Smart Speakers","ao.com",12,,0,"search","https://ao.com/l/smart_speakers/1/295-301"
"5ccc63e69be2ab20a313edb7","Get a great deal on Google Home Smart Speakers","ao.com",7,,0,"search","https://ao.com/l/smart_speakers-google/1-6/295-301/"
"5ccc63e69be2ab20a313edb8","Get a great deal on Apple Home Pod Smart Speakers","ao.com",2,,0,"search","https://ao.com/l/smart_speakers-apple/1-6/295-301/"
"5ccc63e69be2ab20a313edba","Smart Home Security Cameras","ao.com",12,"https://ao.com/l/smart_home_security_cameras/1/295-300-327/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",6,"search","https://ao.com/l/smart_home_security_cameras/1/295-300-327"
"5ccc63e69be2ab20a313edbb","Smart Doorbells","ao.com",12,"https://ao.com/l/smart_doorbells/1/295-300-331/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/smart_doorbells/1/295-300-331"
"5ccc63e69be2ab20a313edbc","Smart Alarms","ao.com",3,,0,"search","https://ao.com/l/smart_alarms/1/295-300-328/"
"5ccc63e69be2ab20a313edbd","Smart Sensors","ao.com",8,,0,"search","https://ao.com/l/smart_sensors/1/295-300-329"
"5ccc63e69be2ab20a313edbe","Smart Power Adapters","ao.com",3,,0,"search","https://ao.com/l/smart_power_adapters/1/295-300-330"
"5ccc63e69be2ab20a313edc0","Philips Hue Smart Lighting","ao.com",13,"https://ao.com/l/smart_lighting-philips_hue/1-6/295-298/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",6,"search","https://ao.com/l/smart_lighting-philips_hue/1-6/295-298/"
"5ccc63e69be2ab20a313edc1","Hive Smart Lighting","ao.com",13,"https://ao.com/l/smart_lighting-hive/1-6/295-298/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/smart_lighting-hive/1-6/295-298/"
"5ccc63e69be2ab20a313edc2","TP-Link Smart Lighting","ao.com",7,,0,"search","https://ao.com/l/smart_lighting-tp2dlink/1-6/295-298/"
"5ccc63e69be2ab20a313edc3","Smart Thermostats","ao.com",12,"https://ao.com/l/smart_thermostats/1/295-297-318/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/smart_thermostats/1/295-297-318/"
"5ccc63e69be2ab20a313edd2","Apple iPhone XS, iPhone XS Max Mobile Phones","ao.com",12,"https://ao.com/l/mobile_phones-apple-iphone_xs--or--iphone_xs_max/1-6-7/304-305/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/mobile_phones-apple-iphone_xs--or--iphone_xs_max/1-6-7/304-305/"
"5ccc63e69be2ab20a313edd3","Apple iPhone 8, iPhone 8 Plus Mobile Phones","ao.com",12,,0,"search","https://ao.com/l/mobile_phones-apple-iphone_8--or--iphone_8_plus/1-6-7/304-305/"
"5ccc63e69be2ab20a313edd4","Samsung Galaxy S10 Series Mobile Phones","ao.com",12,"https://ao.com/l/mobile_phones-samsung-galaxy_s10_series/1-6-7/304-305/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/mobile_phones-samsung-galaxy_s10_series/1-6-7/304-305/"
"5ccc63e69be2ab20a313edd5","Samsung Galaxy S9 Series Mobile Phones","ao.com",3,,0,"search","https://ao.com/l/mobile_phones-samsung-galaxy_s9_series/1-6-7/304-305/"
"5ccc63e69be2ab20a313edd6","Samsung Mobile Phones","ao.com",12,"https://ao.com/l/mobile_phones-samsung/1-6/304-305/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/mobile_phones-samsung/1-6/304-305/"
"5ccc63e69be2ab20a313edd8","Huawei P20 Mobile Phones","ao.com",3,,0,"search","https://ao.com/l/mobile_phones-huawei-p_/1-6-7/304-305/"
"5ccc63e69be2ab20a313edda","Sony Mobile Phones","ao.com",8,,0,"search","https://ao.com/l/mobile_phones-sony/1-6/304-305/"
"5ccc63e69be2ab20a313eddb","Nokia Mobile Phones","ao.com",12,"https://ao.com/l/mobile_phones-nokia/1-6/304-305/?page=12&sort=-top5productaward,-numbersold,aol_saleincvat&pagesize=12",0,"search","https://ao.com/l/mobile_phones-nokia/1-6/304-305/"
"5ccc63e69be2ab20a313eddc","LG Mobile Phones","ao.com",4,,0,"search","https://ao.com/l/mobile_phones-lg/1-6/304-305/"
