"Category.URL","Category Name","First Page","Last Page","Source Domain","Product.Count"
"https://www.midwayusa.com/stun-guns-and-tasers/br?cid=20778","Shooting Gear > Stun Guns & Tasers","1","1","midwayusa.com","17"
"https://www.midwayusa.com/gun-vises/br?cid=23771","Shooting Gear > Gun Vises","1","1","midwayusa.com","17"
"https://www.midwayusa.com/range-boxes-and-carts/br?cid=23389","Shooting Gear > Range Boxes & Carts","1","1","midwayusa.com","3"
"https://www.midwayusa.com/recoil-shields/br?cid=688","Shooting Gear > Recoil Shields","1","1","midwayusa.com","12"
"https://www.midwayusa.com/shooting-benches/br?cid=15822","Shooting Gear > Shooting Benches","1","1","midwayusa.com","9"
"https://www.midwayusa.com/shooting-mats/br?cid=19764","Shooting Gear > Shooting Mats","1","1","midwayusa.com","9"
"https://www.midwayusa.com/shooting-vests/br?cid=23764","Shooting Gear > Shooting Vests","1","1","midwayusa.com","8"
"https://www.midwayusa.com/wind-meters/br?cid=19650","Shooting Gear > Wind Meters","1","1","midwayusa.com","17"
"https://www.midwayusa.com/arrow-building-and-repair/br?cid=23605","Archery > Arrow Building & Repair","1","1","midwayusa.com","15"
"https://www.midwayusa.com/bow-strings/br?cid=22786","Archery > Bow Strings","1","1","midwayusa.com","17"
"https://www.midwayusa.com/bow-presses-and-tools/br?cid=22785","Archery > Bow Presses & Tools","1","1","midwayusa.com","5"
"https://www.midwayusa.com/breech-plugs-and-wrenches/br?cid=23209","Black Powder > Breech Plugs & Wrenches","1","1","midwayusa.com","16"
"https://www.midwayusa.com/black-powder-cannons/br?cid=23401","Black Powder > Black Powder Cannons","1","1","midwayusa.com","7"
"https://www.midwayusa.com/cappers-and-loaders/br?cid=23211","Black Powder > Cappers & Loaders","1","1","midwayusa.com","22"
"https://www.midwayusa.com/black-powder-measures/br?cid=23205","Black Powder > Black Powder Measures","1","1","midwayusa.com","17"
"https://www.midwayusa.com/percussion-caps-and-primers/br?cid=23215","Black Powder > Percussion Caps & Primers","1","1","midwayusa.com","8"
"https://www.midwayusa.com/shooting-patches-and-wads/br?cid=23216","Black Powder > Shooting Patches & Wads","1","1","midwayusa.com","11"
"https://www.midwayusa.com/black-powder-shotguns/br?cid=23207","Black Powder > Black Powder Shotguns","1","1","midwayusa.com","4"
"https://www.midwayusa.com/black-powder-substitutes/br?cid=23208","Black Powder > Black Powder Substitutes","1","1","midwayusa.com","1"
"https://www.midwayusa.com/flintlock/br?cid=23212","Black Powder > Flintlock","1","1","midwayusa.com","14"
"https://www.midwayusa.com/software/br?cid=22491","Books, Videos & Software > Software","1","1","midwayusa.com","19"
"https://www.midwayusa.com/gift-certificates/br?cid=21427","Books, Videos & Software > Gift Certificates","1","1","midwayusa.com","1"
"https://www.midwayusa.com/memberships-and-subscriptions/br?cid=21362","Books, Videos & Software > Memberships & Subscriptions","1","1","midwayusa.com","2"
"https://www.midwayusa.com/auto/br?cid=23820","Camping & Survival > Auto","1","1","midwayusa.com","4"
"https://www.midwayusa.com/generators-and-solar-power/br?cid=23413","Camping & Survival > Generators & Solar Power","1","1","midwayusa.com","23"
"https://www.midwayusa.com/heaters/br?cid=23423","Camping & Survival > Heaters","1","1","midwayusa.com","12"
"https://www.midwayusa.com/lighters-and-fire-starters/br?cid=20175","Camping & Survival > Lighters & Fire Starters","1","1","midwayusa.com","22"
"https://www.midwayusa.com/metal-detectors/br?cid=21163","Camping & Survival > Metal Detectors","1","1","midwayusa.com","1"
"https://www.midwayusa.com/smokers-grills-and-fryers/br?cid=23234","Camping & Survival > Smokers, Grills & Fryers","1","1","midwayusa.com","4"
"https://www.midwayusa.com/trekking-poles/br?cid=23402","Camping & Survival > Trekking Poles","1","1","midwayusa.com","11"
"https://www.midwayusa.com/coveralls/br?cid=23721","Clothing > Coveralls","1","1","midwayusa.com","7"
"https://www.midwayusa.com/ghillie-suits-and-3-d-clothing/br?cid=23731","Clothing > Ghillie Suits & 3-D Clothing","1","1","midwayusa.com","6"
"https://www.midwayusa.com/hand-warmers/br?cid=23722","Clothing > Hand Warmers","1","1","midwayusa.com","17"
"https://www.midwayusa.com/knee-pads-and-chaps/br?cid=23723","Clothing > Knee Pads & Chaps","1","1","midwayusa.com","7"
"https://www.midwayusa.com/ponchos/br?cid=23726","Clothing > Ponchos","1","1","midwayusa.com","3"
