"Category URL"",""Category Name"",""First Page"",""Last Page"",""Source Domain"",""Product Count"
"https://www.shop.bt.com/category/components-and-storage,graphics--tv-tuners-and-i-o,interface-cards/11139"",""Components & Storage > Graphics, TV Tuners & I/O > Interface cards"",""1"",""12"",""shop.bt.com"",""111"
"https://www.shop.bt.com/category/print-and-office,printers-and-scanners,scanners-and-barcode-readers/11114"",""Print & Office > Printers & Scanners > Scanners & Barcode Readers"",""1"",""11"",""shop.bt.com"",""103"
"https://www.shop.bt.com/category/cables-and-adapters,cables,internal-computer-cables-/11286"",""Cables & Adapters > Cables > Internal Computer Cables"",""1"",""11"",""shop.bt.com"",""109"
"https://www.shop.bt.com/category/electronics,cameras-and-camcorders,accessories/11198"",""Electronics > Cameras & Camcorders > Accessories"",""1"",""10"",""shop.bt.com"",""97"
"https://www.shop.bt.com/category/networking,network-devices,access-points/11178"",""Networking > Network Devices > Access Points"",""1"",""10"",""shop.bt.com"",""97"
"https://www.shop.bt.com/category/print-and-office,presentation,accessories/11112"",""Print & Office > Presentation > Accessories"",""1"",""10"",""shop.bt.com"",""97"
"https://www.shop.bt.com/category/computing,desktops-and-monitors,accessories/11274"",""Computing > Desktops & Monitors > Accessories"",""1"",""10"",""shop.bt.com"",""97"
"https://www.shop.bt.com/category/components-and-storage,hard-drives,hard-drive-enclosures/11270"",""Components & Storage > Hard Drives > Hard Drive Enclosures"",""1"",""9"",""shop.bt.com"",""81"
"https://www.shop.bt.com/category/electronics,portable-entertainment,accessories/11221"",""Electronics > Portable Entertainment > Accessories"",""1"",""9"",""shop.bt.com"",""82"
"https://www.shop.bt.com/category/networking,routers-and-switches,routers/11304"",""Networking > Routers & Switches > Routers"",""1"",""9"",""shop.bt.com"",""86"
"https://www.shop.bt.com/category/cables-and-adapters,power,power-cables/11288"",""Cables & Adapters > Power > Power Cables"",""1"",""9"",""shop.bt.com"",""81"
"https://www.shop.bt.com/category/computing,pc-peripherals,usb-hubs/11128"",""Computing > PC Peripherals > USB Hubs"",""1"",""8"",""shop.bt.com"",""77"
"https://www.shop.bt.com/category/components-and-storage,motherboards-and-processors,processors/11147"",""Components & Storage > Motherboards & Processors > Processors"",""1"",""8"",""shop.bt.com"",""78"
"https://www.shop.bt.com/category/networking,smart-home,lighting/11315"",""Networking > Smart Home > Lighting"",""1"",""8"",""shop.bt.com"",""79"
"https://www.shop.bt.com/category/components-and-storage,cases--cooling-and-power,cooling/11258"",""Components & Storage > Cases, Cooling & Power > Cooling"",""1"",""7"",""shop.bt.com"",""69"
"https://www.shop.bt.com/category/components-and-storage,motherboards-and-processors,motherboards/11143"",""Components & Storage > Motherboards & Processors > Motherboards"",""1"",""7"",""shop.bt.com"",""68"
"https://www.shop.bt.com/category/electronics,portable-entertainment,headphones/15054"",""Electronics > Portable Entertainment > Headphones"",""1"",""7"",""shop.bt.com"",""62"
"https://www.shop.bt.com/category/components-and-storage,accessories,accessories/11146"",""Components & Storage > Accessories > Accessories"",""1"",""6"",""shop.bt.com"",""53"
"https://www.shop.bt.com/category/components-and-storage,media,flash-memory-cards/11151"",""Components & Storage > Media > Flash Memory Cards"",""1"",""6"",""shop.bt.com"",""57"
"https://www.shop.bt.com/category/networking,smart-home,power/11318"",""Networking > Smart Home > Power"",""1"",""6"",""shop.bt.com"",""51"
"https://www.shop.bt.com/category/computing,smartphones-and-wearables,wearables/15051"",""Computing > Smartphones & Wearables > Wearables"",""1"",""5"",""shop.bt.com"",""41"
"https://www.shop.bt.com/category/electronics,cameras-and-camcorders,digital-cameras/11193"",""Electronics > Cameras & Camcorders > Digital Cameras"",""1"",""5"",""shop.bt.com"",""45"
"https://www.shop.bt.com/category/electronics,telephony,accessories/11211"",""Electronics > Telephony > Accessories"",""1"",""5"",""shop.bt.com"",""47"
"https://www.shop.bt.com/category/electronics,telephony,telephones/11206"",""Electronics > Telephony > Telephones"",""1"",""5"",""shop.bt.com"",""48"
"https://www.shop.bt.com/category/computing,pc-peripherals,speakers/11122"",""Computing > PC Peripherals > Speakers"",""1"",""4"",""shop.bt.com"",""33"
"https://www.shop.bt.com/category/electronics,gaming-and-gadgets,games/11170"",""Electronics > Gaming & Gadgets > Games"",""1"",""4"",""shop.bt.com"",""36"
"https://www.shop.bt.com/category/electronics,gaming-and-gadgets,joysticks-and-gamepads/11118"",""Electronics > Gaming & Gadgets > Joysticks & Gamepads"",""1"",""4"",""shop.bt.com"",""34"
"https://www.shop.bt.com/category/electronics,tv-and-home-entertainment,accessories/11230"",""Electronics > TV & Home Entertainment > Accessories"",""1"",""4"",""shop.bt.com"",""37"
"https://www.shop.bt.com/category/electronics,tv-and-home-entertainment,televisions/11229"",""Electronics > TV & Home Entertainment > Televisions"",""1"",""4"",""shop.bt.com"",""39"
"https://www.shop.bt.com/category/networking,smart-home,heating/11316"",""Networking > Smart Home > Heating"",""1"",""4"",""shop.bt.com"",""38"
"https://www.shop.bt.com/category/components-and-storage,cases--cooling-and-power,power-supply-units/11259"",""Components & Storage > Cases, Cooling & Power > Power Supply Units"",""1"",""3"",""shop.bt.com"",""30"
"https://www.shop.bt.com/category/components-and-storage,graphics--tv-tuners-and-i-o,graphics-cards/11137"",""Components & Storage > Graphics, TV Tuners & I/O > Graphics Cards"",""1"",""3"",""shop.bt.com"",""29"
"https://www.shop.bt.com/category/components-and-storage,memory,proprietary-memory/11149"",""Components & Storage > Memory > Proprietary Memory"",""1"",""3"",""shop.bt.com"",""26"
"https://www.shop.bt.com/category/electronics,cameras-and-camcorders,camcorders/11249"",""Electronics > Cameras & Camcorders > Camcorders"",""1"",""3"",""shop.bt.com"",""27"
"https://www.shop.bt.com/category/electronics,gaming-and-gadgets,accessories/11202"",""Electronics > Gaming & Gadgets > Accessories"",""1"",""3"",""shop.bt.com"",""27"
"https://www.shop.bt.com/category/electronics,portable-entertainment,speaker-docks/11308"",""Electronics > Portable Entertainment > Speaker Docks"",""1"",""3"",""shop.bt.com"",""24"
"https://www.shop.bt.com/category/networking,smart-home,smart-speakers/15067"",""Networking > Smart Home > Smart Speakers"",""1"",""3"",""shop.bt.com"",""24"
"https://www.shop.bt.com/category/print-and-office,security-and-monitoring,network-cameras/11264"",""Print & Office > Security & Monitoring > Network Cameras"",""1"",""3"",""shop.bt.com"",""21"
"https://www.shop.bt.com/category/computing,desktops-and-monitors,barebone-pcs/11253"",""Computing > Desktops & Monitors > Barebone PCs"",""1"",""3"",""shop.bt.com"",""24"
"https://www.shop.bt.com/category/computing,software,office-applications/11280"",""Computing > Software > Office Applications"",""1"",""2"",""shop.bt.com"",""14"
"https://www.shop.bt.com/category/computing,software,operating-systems/11168"",""Computing > Software > Operating Systems"",""1"",""2"",""shop.bt.com"",""15"
"https://www.shop.bt.com/category/components-and-storage,cases--cooling-and-power,cases/11145"",""Components & Storage > Cases, Cooling & Power > Cases"",""1"",""2"",""shop.bt.com"",""19"
"https://www.shop.bt.com/category/components-and-storage,graphics--tv-tuners-and-i-o,sound-cards/11140"",""Components & Storage > Graphics, TV Tuners & I/O > Sound Cards"",""1"",""2"",""shop.bt.com"",""11"
"https://www.shop.bt.com/category/components-and-storage,graphics--tv-tuners-and-i-o,storage-controller/11141"",""Components & Storage > Graphics, TV Tuners & I/O > Storage Controller"",""1"",""2"",""shop.bt.com"",""18"
"https://www.shop.bt.com/category/components-and-storage,media,blank-media--cd--dvd-and-blu-ray-/11162"",""Components & Storage > Media > Blank Media (CD, DVD & Blu-Ray)"",""1"",""2"",""shop.bt.com"",""15"
"https://www.shop.bt.com/category/components-and-storage,other-drives--optical--usb-,flash-memory-card-readers/11160"",""Components & Storage > Other Drives (Optical, USB) > Flash Memory Card Readers"",""1"",""2"",""shop.bt.com"",""18"
"https://www.shop.bt.com/category/components-and-storage,other-drives--optical--usb-,optical-drives/11155"",""Components & Storage > Other Drives (Optical, USB) > Optical Drives"",""1"",""2"",""shop.bt.com"",""17"
"https://www.shop.bt.com/category/electronics,gaming-and-gadgets,gadgets/11248"",""Electronics > Gaming & Gadgets > Gadgets"",""1"",""2"",""shop.bt.com"",""20"
"https://www.shop.bt.com/category/electronics,tv-and-home-entertainment,soundbars-and-home-theatre-systems/11222"",""Electronics > TV & Home Entertainment > Soundbars & Home Theatre Systems"",""1"",""2"",""shop.bt.com"",""20"
"https://www.shop.bt.com/category/networking,network-devices,homeplug/11301"",""Networking > Network Devices > HomePlug"",""1"",""2"",""shop.bt.com"",""20"
"https://www.shop.bt.com/category/networking,network-devices,modems/11183"",""Networking > Network Devices > Modems"",""1"",""2"",""shop.bt.com"",""15"
"https://www.shop.bt.com/category/cables-and-adapters,cables,cables-management/11031"",""Cables & Adapters > Cables > Cables Management"",""1"",""2"",""shop.bt.com"",""17"
"https://www.shop.bt.com/category/cables-and-adapters,power,power-extensions/11257"",""Cables & Adapters > Power > Power Extensions"",""1"",""2"",""shop.bt.com"",""11"
"https://www.shop.bt.com/category/cables-and-adapters,power,surge-protection/11191"",""Cables & Adapters > Power > Surge Protection"",""1"",""2"",""shop.bt.com"",""11"
"https://www.shop.bt.com/category/computing,desktops-and-monitors,all-in-one-desktop-pcs/11312"",""Computing > Desktops & Monitors > All in One Desktop PCs"",""1"",""2"",""shop.bt.com"",""17"
"https://www.shop.bt.com/category/computing,laptops-and-tablets,bags-and-cases/15062"",""Computing > Laptops & Tablets > Bags & Cases"",""1"",""2"",""shop.bt.com"",""13"
"https://www.shop.bt.com/category/computing,pc-peripherals,graphics-tablets/11120"",""Computing > PC Peripherals > Graphics Tablets"",""1"",""2"",""shop.bt.com"",""11"
"https://www.shop.bt.com/category/computing,pc-peripherals,webcams/11195"",""Computing > PC Peripherals > Webcams"",""1"",""1"",""shop.bt.com"",""9"
"https://www.shop.bt.com/category/computing,software,graphics-and-design/11165"",""Computing > Software > Graphics & Design"",""1"",""1"",""shop.bt.com"",""2"
"https://www.shop.bt.com/category/computing,software,security/11281"",""Computing > Software > Security"",""1"",""1"",""shop.bt.com"",""4"
"https://www.shop.bt.com/category/computing,software,server-applications/11167"",""Computing > Software > Server Applications"",""1"",""1"",""shop.bt.com"",""5"
"https://www.shop.bt.com/category/computing,software,utilities/11169"",""Computing > Software > Utilities"",""1"",""1"",""shop.bt.com"",""1"
"https://www.shop.bt.com/category/components-and-storage,cases--cooling-and-power,water-cooling/15057"",""Components & Storage > Cases, Cooling & Power > Water Cooling"",""1"",""1"",""shop.bt.com"",""3"
"https://www.shop.bt.com/category/components-and-storage,graphics--tv-tuners-and-i-o,tv-tuners/11138"",""Components & Storage > Graphics, TV Tuners & I/O > TV Tuners"",""1"",""1"",""shop.bt.com"",""10"
"https://www.shop.bt.com/category/sound-and-vision,gps-navigation,gps-devices/11203"",""Electronics > GPS Navigation > GPS Devices"",""1"",""1"",""shop.bt.com"",""1"
"https://www.shop.bt.com/category/sound-and-vision,home-monitoring,baby-monitors/11263"",""Electronics > Baby Monitors > Baby Monitors"",""1"",""1"",""shop.bt.com"",""6"
"https://www.shop.bt.com/category/electronics,cameras-and-camcorders,action-cameras/15065"",""Electronics > Cameras & Camcorders > Action Cameras"",""1"",""1"",""shop.bt.com"",""9"
"https://www.shop.bt.com/category/electronics,cameras-and-camcorders,dashcams/15050"",""Electronics > Cameras & Camcorders > DashCams"",""1"",""1"",""shop.bt.com"",""4"
"https://www.shop.bt.com/category/electronics,gaming-and-gadgets,games-consoles/11200"",""Electronics > Gaming & Gadgets > Games Consoles"",""1"",""1"",""shop.bt.com"",""5"
"https://www.shop.bt.com/category/electronics,gaming-and-gadgets,virtual-reality-headsets/11320"",""Electronics > Gaming & Gadgets > Virtual Reality Headsets"",""1"",""1"",""shop.bt.com"",""6"
"https://www.shop.bt.com/category/electronics,portable-entertainment,mp3-players/11212"",""Electronics > Portable Entertainment > MP3 Players"",""1"",""1"",""shop.bt.com"",""8"
"https://www.shop.bt.com/category/electronics,portable-entertainment,dab-digital-radios/11216"",""Electronics > Portable Entertainment > DAB Digital Radios"",""1"",""1"",""shop.bt.com"",""8"
"https://www.shop.bt.com/category/electronics,telephony,business-telephone-systems/11210"",""Electronics > Telephony > Business Telephone Systems"",""1"",""1"",""shop.bt.com"",""4"
"https://www.shop.bt.com/category/electronics,tv-and-home-entertainment,digiboxes-and-recorders/11225"",""Electronics > TV & Home Entertainment > Digiboxes & recorders"",""1"",""1"",""shop.bt.com"",""2"
"https://www.shop.bt.com/category/electronics,tv-and-home-entertainment,dvd-and-blu-ray/11224"",""Electronics > TV & Home Entertainment > DVD & Blu-ray"",""1"",""1"",""shop.bt.com"",""2"
"https://www.shop.bt.com/category/electronics,tv-and-home-entertainment,home-cinema-projectors/11307"",""Electronics > TV & Home Entertainment > Home Cinema Projectors"",""1"",""1"",""shop.bt.com"",""2"
"https://www.shop.bt.com/category/electronics,tv-and-home-entertainment,media-players-and-streaming/11228"",""Electronics > TV & Home Entertainment > Media Players & Streaming"",""1"",""1"",""shop.bt.com"",""10"
"https://www.shop.bt.com/category/print-and-office,security-and-monitoring,security-devices/11133"",""Print & Office > Security & Monitoring > Security Devices"",""1"",""1"",""shop.bt.com"",""2"
"https://www.shop.bt.com/category/cables-and-adapters,power,accessories/11192"",""Cables & Adapters > Power > Accessories"",""1"",""1"",""shop.bt.com"",""2"
"https://www.shop.bt.com/category/computing,desktops-and-monitors,pc-sticks/15061"",""Computing > Desktops & Monitors > PC Sticks"",""1"",""1"",""shop.bt.com"",""1"
"https://www.shop.bt.com/category/computing,laptops-and-tablets,gaming-laptops/15066"",""Computing > Laptops & Tablets > Gaming Laptops"",""1"",""1"",""shop.bt.com"",""5"
